ts_code,name,market,publisher,category,base_date,list_date,discovery_market
H21145.CSI,中证绿色债(净),CSI,中证指数有限公司,债券指数,20161230,20190131,CSI
H21146.CSI,交易所绿色债AAA(净),CSI,中证指数有限公司,债券指数,20161230,20190131,CSI
H21147.CSI,交易所高等级绿色债(净),CSI,中证指数有限公司,债券指数,20161230,20190131,CSI
H21148.CSI,ESG80全收益,CSI,中证指数有限公司,主题指数,20110630,20190227,CSI
H21149.CSI,环境质量全收益,CSI,中证指数有限公司,策略指数,20120629,20190131,CSI
H21150.CSI,绿色质量全收益,CSI,中证指数有限公司,策略指数,20120629,20190131,CSI
H21151.CSI,光伏产业全收益,CSI,中证指数有限公司、上海证券交易所,主题指数,20121231,20190422,CSI
H21152.CSI,CS创新药全收益,CSI,中证指数有限公司、上海证券交易所,主题指数,20141231,20190422,CSI
H21155.CSI,300质量成长全收益,CSI,中证指数有限公司、上海证券交易所,策略指数,20041231,20190422,CSI
H21156.CSI,800质量成长全收益,CSI,中证指数有限公司、上海证券交易所,策略指数,20041231,20190422,CSI
H21157.CSI,SHS红利成长LV(全),CSI,中证指数有限公司、上海证券交易所,策略指数,20141114,20190425,CSI
H21158.CSI,SHS红利成长LV(全)HKD,CSI,中证指数有限公司、上海证券交易所,策略指数,20141114,20190425,CSI
H21159.CSI,创新100全收益,CSI,中证指数有限公司,主题指数,20140630,20190516,CSI
H21160.CSI,通信设备全收益,CSI,中证指数有限公司,主题指数,20041231,20130715,CSI
H21161.CSI,0-4年地债(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20131231,20190425,CSI
H21162.CSI,中证转债及可交换债50(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20021231,20190425,CSI
H21163.CSI,浙江100全收益,CSI,中证指数有限公司、上海证券交易所,主题指数,20121231,20190425,CSI
H21165.CSI,新兴科技100全收益,CSI,中证指数有限公司、上海证券交易所,策略指数,20081231,20190425,CSI
H21166.CSI,医药健康100全收益,CSI,中证指数有限公司、上海证券交易所,策略指数,20081231,20190425,CSI
H21167.CSI,先进制造100全收益,CSI,中证指数有限公司、上海证券交易所,策略指数,20081231,20190425,CSI
H21168.CSI,绿色价值100全收益,CSI,中证指数有限公司、上海证券交易所,主题指数,20160630,20190627,CSI
H21169.CSI,证券30全收益,CSI,中证指数有限公司,主题指数,20131231,20190530,CSI
H21170.CSI,民企龙头全收益,CSI,中证指数有限公司、上海证券交易所,主题指数,20120629,20190425,CSI
H21171.CSI,长三角指全收益,CSI,中证指数有限公司,主题指数,20121231,20190610,CSI
H21172.CSI,信用主体50(净),CSI,中证指数有限公司,债券指数,20121231,20190530,CSI
H21173.CSI,中证消费与供应链金融ABS(净),CSI,中证指数有限公司,债券指数,20151231,20190610,CSI
H21174.CSI,0-3年央企25(净),CSI,中证指数有限公司,债券指数,20131231,20190530,CSI
H21175.CSI,银行50金融债(净),CSI,中证指数有限公司,债券指数,20131231,20190530,CSI
H21176.CSI,台州综指全收益,CSI,中证指数有限公司,主题指数,20101231,20190530,CSI
H21177.CSI,全球台州综指(全),CSI,中证指数有限公司,主题指数,20101231,20190530,CSI
H21178.CSI,全球台州综指(全)USD,CSI,中证指数有限公司,主题指数,20101231,20190530,CSI
H21179.CSI,台州制造30全收益,CSI,中证指数有限公司,主题指数,20101231,20190530,CSI
H21186.CSI,中证科技全收益,CSI,中证指数有限公司,主题指数,20121231,20190530,CSI
H21187.CSI,科技100全收益,CSI,中证指数有限公司,主题指数,20140613,20190530,CSI
H21189.CSI,信用债AAA(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21190.CSI,信用债AA+(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21191.CSI,信用债AA(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21192.CSI,信用债0-1(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21193.CSI,信用债1-3(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21194.CSI,信用债3-5(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21195.CSI,信用债5-7(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21196.CSI,信用债7-10(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21197.CSI,信用债1-5(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21198.CSI,信用债中高等级(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21199.CSI,信用债0-1中高等级(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21200.CSI,信用债1-3中高等级(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21201.CSI,信用债3-5中高等级(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21202.CSI,信用债5-7中高等级(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21203.CSI,信用债7-10中高等级(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21204.CSI,信用债1-5中高等级(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21205.CSI,信用债0-1AAA(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21206.CSI,信用债1-3AAA(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21207.CSI,信用债3-5AAA(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21208.CSI,信用债5-7AAA(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21209.CSI,信用债7-10AAA(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21210.CSI,信用债1-5AAA(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21211.CSI,信用债0-1AA+(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21212.CSI,信用债1-3AA+(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20091231,20190627,CSI
H21213.CSI,信用债3-5AA+(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20081231,20190627,CSI
H21214.CSI,信用债5-7AA+(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21215.CSI,信用债7-10AA+(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21216.CSI,信用债1-5AA+(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20081231,20190627,CSI
H21217.CSI,信用债0-1AA(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21218.CSI,信用债1-3AA(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20081231,20190627,CSI
H21219.CSI,信用债3-5AA(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20081231,20190627,CSI
H21220.CSI,信用债5-7AA(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20071231,20190627,CSI
H21221.CSI,信用债7-10AA(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20081231,20190627,CSI
H21222.CSI,信用债1-5AA(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20081231,20190627,CSI
H21274.CSI,政金债0-1(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21275.CSI,政金债1-5(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21276.CSI,政金债5-10(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21277.CSI,政金债10+(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21278.CSI,政金债10-25(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21279.CSI,国开债(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21280.CSI,国开债0-1(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21281.CSI,国开债1-5(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21282.CSI,国开债3-5(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21283.CSI,国开债5-7(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21284.CSI,国开债5-10(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21285.CSI,国开债10+(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21286.CSI,国开债10-25(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21287.CSI,农发债(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21288.CSI,农发债0-1(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21289.CSI,农发债1-3(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21290.CSI,农发债1-5(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21291.CSI,农发债3-5(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21292.CSI,农发债5-7(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21293.CSI,农发债5-10(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21294.CSI,农发债7-10(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21295.CSI,进出口债(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21296.CSI,进出口债0-1(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21297.CSI,进出口债1-3(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21298.CSI,进出口债1-5(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21299.CSI,进出口债3-5(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21300.CSI,进出口债5-7(净),CSI,中证指数有限公司,债券指数,20081231,20191118,CSI
H21301.CSI,进出口债5-10(净),CSI,中证指数有限公司,债券指数,20081231,20191118,CSI
H21302.CSI,进出口债7-10(净),CSI,中证指数有限公司,债券指数,20111231,20191118,CSI
H21303.CSI,国债及政金债(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21304.CSI,国债及政金债0-1(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21305.CSI,国债及政金债1-3(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21306.CSI,国债及政金债1-5(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21307.CSI,国债及政金债3-5(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21308.CSI,国债及政金债5-7(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21309.CSI,国债及政金债5-10(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21310.CSI,国债及政金债7-10(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21311.CSI,国债及政金债10+(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21312.CSI,国债及政金债10-25(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21313.CSI,国债及政金债30(净),CSI,中证指数有限公司,债券指数,20071231,20191118,CSI
H21314.CSI,1-5年长三角地债(净),CSI,中证指数有限公司,债券指数,20131231,20191018,CSI
H21315.CSI,1-5年江苏债(净),CSI,中证指数有限公司,债券指数,20141231,20191018,CSI
H21316.CSI,1-5年山东债(净),CSI,中证指数有限公司,债券指数,20141231,20191018,CSI
H21317.CSI,1-5年四川债(净),CSI,中证指数有限公司,债券指数,20151231,20191018,CSI
H21318.CSI,1-5年湖南债(净),CSI,中证指数有限公司,债券指数,20151231,20191018,CSI
H21319.CSI,1-5年贵州债(净),CSI,中证指数有限公司,债券指数,20151231,20191018,CSI
H21320.CSI,1-5年河南债(净),CSI,中证指数有限公司,债券指数,20151231,20191018,CSI
H21321.CSI,1-5年浙江债(净),CSI,中证指数有限公司,债券指数,20131231,20191018,CSI
H21322.CSI,1-5年广东债(净),CSI,中证指数有限公司,债券指数,20131231,20191018,CSI
H21323.CSI,1-5年河北债(净),CSI,中证指数有限公司,债券指数,20151231,20191018,CSI
H21324.CSI,1-5年云南债(净),CSI,中证指数有限公司,债券指数,20151231,20191018,CSI
H21325.CSI,1-3年长三角地债(净),CSI,中证指数有限公司,债券指数,20131231,20191018,CSI
H21326.CSI,1-3年江苏债(净),CSI,中证指数有限公司,债券指数,20151231,20191018,CSI
H21327.CSI,1-3年山东债(净),CSI,中证指数有限公司,债券指数,20151231,20191018,CSI
H21328.CSI,1-3年四川债(净),CSI,中证指数有限公司,债券指数,20151231,20191018,CSI
H21329.CSI,1-3年湖南债(净),CSI,中证指数有限公司,债券指数,20151231,20191018,CSI
H21330.CSI,1-3年贵州债(净),CSI,中证指数有限公司,债券指数,20151231,20191018,CSI
H21331.CSI,1-3年河南债(净),CSI,中证指数有限公司,债券指数,20151231,20191018,CSI
H21332.CSI,1-3年浙江债(净),CSI,中证指数有限公司,债券指数,20131231,20191018,CSI
H21333.CSI,1-3年广东债(净),CSI,中证指数有限公司,债券指数,20131231,20191018,CSI
H21334.CSI,1-3年河北债(净),CSI,中证指数有限公司,债券指数,20151231,20191018,CSI
H21335.CSI,1-3年云南债(净),CSI,中证指数有限公司,债券指数,20151231,20191018,CSI
H21336.CSI,1-5年地债(净),CSI,中证指数有限公司,债券指数,20131231,20191018,CSI
H21340.CSI,中证转债平衡策略(净),CSI,中证指数有限公司,债券指数,20161231,20191115,CSI
H21359.CSI,沪深300(全)AUD(CNH),CSI,中证指数有限公司,规模指数,20041231,20190830,CSI
H21360.CSI,铁路债券(净),CSI,中证指数有限公司,债券指数,20111231,20191018,CSI
H21361.CSI,铁路债券0-1(净),CSI,中证指数有限公司,债券指数,20111231,20191018,CSI
H21362.CSI,铁路债券1-3(净),CSI,中证指数有限公司,债券指数,20111231,20191018,CSI
H21363.CSI,铁路债券1-5(净),CSI,中证指数有限公司,债券指数,20111231,20191018,CSI
H21365.CSI,铁路债券3-5(净),CSI,中证指数有限公司,债券指数,20111231,20191018,CSI
H21366.CSI,铁路债券5-7(净),CSI,中证指数有限公司,债券指数,20111231,20191018,CSI
H21367.CSI,铁路债券5-10(净),CSI,中证指数有限公司,债券指数,20111231,20191018,CSI
H21368.CSI,铁路债券7-10(净),CSI,中证指数有限公司,债券指数,20111231,20191018,CSI
H21369.CSI,铁路债券10+(净),CSI,中证指数有限公司,债券指数,20111231,20191018,CSI
H21370.CSI,交易所铁路债券(净),CSI,中证指数有限公司,债券指数,20111231,20191115,CSI
H30001.CSI,环渤海,CSI,中证指数有限公司、上海证券交易所,主题指数,20041231,20120927,CSI
H30002.CSI,长三角,CSI,中证指数有限公司、上海证券交易所,主题指数,20041231,20120927,CSI
H30004.CSI,中部崛起,CSI,中证指数有限公司、上海证券交易所,主题指数,20041231,20120927,CSI
H30005.CSI,西部开发,CSI,中证指数有限公司、上海证券交易所,主题指数,20041231,20120927,CSI
H30006.CSI,东北振兴,CSI,中证指数有限公司、上海证券交易所,主题指数,20041231,20120927,CSI
H30007.CSI,芯片产业,CSI,中证指数有限公司、上海证券交易所,主题指数,20151231,20121220,CSI
H30008.CSI,商品LCFI,CSI,中证指数有限公司,期货指数,20090331,20121127,CSI
H30009.CSI,商品CFI,CSI,中证指数有限公司,期货指数,20090331,20121127,CSI
H30011.CSI,800材料主题,CSI,中证指数有限公司,主题指数,20041231,20121221,CSI
H30012.CSI,800资本品,CSI,中证指数有限公司,主题指数,20041231,20121221,CSI
H30013.CSI,800商业,CSI,中证指数有限公司,行业指数,20041231,20121221,CSI
H30014.CSI,800运输,CSI,中证指数有限公司,行业指数,20041231,20121221,CSI
H30015.CSI,800汽车,CSI,中证指数有限公司,主题指数,20041231,20121221,CSI
H30016.CSI,800耐用,CSI,中证指数有限公司,行业指数,20041231,20121221,CSI
H30017.CSI,800服务,CSI,中证指数有限公司,行业指数,20041231,20121221,CSI
H30018.CSI,800传媒,CSI,中证指数有限公司,行业指数,20041231,20121221,CSI
H30019.CSI,800零售,CSI,中证指数有限公司,行业指数,20041231,20121221,CSI
H30020.CSI,800食品,CSI,中证指数有限公司,行业指数,20041231,20121221,CSI
H30022.CSI,800银行,CSI,中证指数有限公司,行业指数,20041231,20121221,CSI
H30023.CSI,800资本,CSI,中证指数有限公司,行业指数,20041231,20121221,CSI
H30024.CSI,800保险,CSI,中证指数有限公司,行业指数,20071231,20121221,CSI
H30031.CSI,800有色,CSI,中证指数有限公司,行业指数,20041231,20121221,CSI
H30034.CSI,300有色,CSI,中证指数有限公司,行业指数,20041231,20121221,CSI
H30035.CSI,300非银,CSI,中证指数有限公司,主题指数,20041231,20121221,CSI
H30036.CSI,AMAC餐饮,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30037.CSI,AMAC商务,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30038.CSI,AMAC科技,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30039.CSI,AMAC公共,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30040.CSI,AMAC社会,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30041.CSI,AMAC农副,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30042.CSI,AMAC食品,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30043.CSI,AMAC饮料,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30044.CSI,AMAC纺织,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30045.CSI,AMAC服装,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30046.CSI,AMAC皮革,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30047.CSI,AMAC木材,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30048.CSI,AMAC家具,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30049.CSI,AMAC造纸,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30050.CSI,AMAC印刷,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30051.CSI,AMAC文教,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30052.CSI,AMAC石化,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30053.CSI,AMAC化学,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30054.CSI,AMAC医药,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30055.CSI,AMAC化纤,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30056.CSI,AMAC橡胶,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30057.CSI,AMAC矿物,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30058.CSI,AMAC钢铁,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30059.CSI,AMAC有色,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30060.CSI,AMAC金属,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30061.CSI,AMAC通用,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30062.CSI,AMAC专用,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30063.CSI,AMAC汽车,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30064.CSI,AMAC运输,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30065.CSI,AMAC电气,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30066.CSI,AMAC电子,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30067.CSI,AMAC仪表,CSI,中证指数有限公司,行业指数,20081231,20130121,CSI
H30068.CSI,中证文化,CSI,中证指数有限公司、上海证券交易所,主题指数,20120629,20130326,CSI
H30069.CSI,农产CFI,CSI,中证指数有限公司,期货指数,20090331,20130221,CSI
H30070.CSI,工金CFI,CSI,中证指数有限公司,期货指数,20090331,20130221,CSI
H30071.CSI,能化CFI,CSI,中证指数有限公司,期货指数,20090331,20130221,CSI
H30072.CSI,贵金CFI,CSI,中证指数有限公司,期货指数,20090331,20130221,CSI
H30073.CSI,红利回报,CSI,中证指数有限公司、上海证券交易所,主题指数,20041231,20130327,CSI
H30074.CSI,中证服务,CSI,中证指数有限公司、上海证券交易所,主题指数,20041231,20130326,CSI
H30075.CSI,300期指,CSI,中证指数有限公司,期货指数,20100416,20130403,CSI
H30076.CSI,期指两倍,CSI,中证指数有限公司,期货指数,20100416,20130403,CSI
H30077.CSI,期指反向,CSI,中证指数有限公司,期货指数,20100416,20130403,CSI
H30078.CSI,期指反两,CSI,中证指数有限公司,期货指数,20100416,20130403,CSI
H30079.CSI,300信服,CSI,中证指数有限公司,主题指数,20041231,20130509,CSI
H30080.CSI,300消服,CSI,中证指数有限公司,主题指数,20041231,20130509,CSI
H30081.CSI,300公运,CSI,中证指数有限公司,主题指数,20041231,20130509,CSI
H30082.CSI,300两倍,CSI,中证指数有限公司,策略指数,20090630,20130403,CSI
H30083.CSI,300反向,CSI,中证指数有限公司,策略指数,20090630,20130403,CSI
H30084.CSI,300反两,CSI,中证指数有限公司,策略指数,20090630,20130403,CSI
H30085.CSI,一财理财(三个月内),CSI,中证指数有限公司,多资产指数,20130320,20130705,CSI
H30086.CSI,800金融,CSI,中证指数有限公司,行业指数,20041231,20130509,CSI
H30087.CSI,500动态,CSI,中证指数有限公司,策略指数,20041231,20130509,CSI
H30088.CSI,500稳定,CSI,中证指数有限公司,策略指数,20041231,20130509,CSI
H30089.CSI,红利潜力,CSI,中证指数有限公司、上海证券交易所,策略指数,20051230,20130702,CSI
H30090.CSI,能源红利,CSI,中证指数有限公司、上海证券交易所,策略指数,20051230,20130702,CSI
H30091.CSI,材料红利,CSI,中证指数有限公司、上海证券交易所,策略指数,20051230,20130702,CSI
H30092.CSI,工业红利,CSI,中证指数有限公司、上海证券交易所,策略指数,20051230,20130702,CSI
H30093.CSI,可选红利,CSI,中证指数有限公司、上海证券交易所,策略指数,20051230,20130702,CSI
H30094.CSI,消费红利,CSI,中证指数有限公司、上海证券交易所,策略指数,20051230,20130702,CSI
H30095.CSI,医药红利,CSI,中证指数有限公司、上海证券交易所,策略指数,20051230,20130702,CSI
H30096.CSI,金融红利,CSI,中证指数有限公司、上海证券交易所,策略指数,20051230,20130702,CSI
H30097.CSI,信息红利,CSI,中证指数有限公司、上海证券交易所,策略指数,20051230,20130702,CSI
H30098.CSI,通信红利,CSI,中证指数有限公司、上海证券交易所,策略指数,20051230,20130702,CSI
H30099.CSI,公用红利,CSI,中证指数有限公司、上海证券交易所,策略指数,20051230,20130702,CSI
H30100.CSI,港股通上游资源,CSI,中证指数有限公司,主题指数,20041231,20130521,CSI
H30101.CSI,H300中游,CSI,中证指数有限公司,主题指数,20041231,20130521,CSI
H30102.CSI,H300下游,CSI,中证指数有限公司,主题指数,20041231,20130521,CSI
H30103.CSI,H300周期,CSI,中证指数有限公司,主题指数,20041231,20130521,CSI
H30104.CSI,H300非周期,CSI,中证指数有限公司,主题指数,20041231,20130521,CSI
H30105.CSI,H300地产,CSI,中证指数有限公司,行业指数,20041231,20130521,CSI
H30106.CSI,港股通金融服务,CSI,中证指数有限公司,主题指数,20041231,20130521,CSI
H30107.CSI,H300现代服务,CSI,中证指数有限公司,主题指数,20041231,20130521,CSI
H30109.CSI,H300消费,CSI,中证指数有限公司,主题指数,20041231,20130521,CSI
H30110.CSI,港股通上游资源CNY,CSI,中证指数有限公司,主题指数,20041231,20130521,CSI
H30111.CSI,H300中游CNY,CSI,中证指数有限公司,主题指数,20041231,20130521,CSI
H30112.CSI,H300下游CNY,CSI,中证指数有限公司,主题指数,20041231,20130521,CSI
H30113.CSI,H300周期CNY,CSI,中证指数有限公司,主题指数,20041231,20130521,CSI
H30114.CSI,H300非周期CNY,CSI,中证指数有限公司,主题指数,20041231,20130521,CSI
H30115.CSI,H300地产CNY,CSI,中证指数有限公司,行业指数,20041231,20130521,CSI
H30116.CSI,港股通金融服务CNY,CSI,中证指数有限公司,主题指数,20041231,20130521,CSI
H30117.CSI,H300现代服务CNY,CSI,中证指数有限公司,主题指数,20041231,20130521,CSI
H30119.CSI,H300消费CNY,CSI,中证指数有限公司,主题指数,20041231,20130521,CSI
H30120.CSI,财通商品,CSI,中证指数有限公司,期货指数,20090331,20131220,CSI
H30121.CSI,财通资源,CSI,中证指数有限公司,期货指数,20090331,20131220,CSI
H30122.CSI,财通农产,CSI,中证指数有限公司,期货指数,20090331,20131220,CSI
H30123.CSI,财通贵金,CSI,中证指数有限公司,期货指数,20090331,20131220,CSI
H30124.CSI,安中动态,CSI,中证指数有限公司,策略指数,20071228,20130701,CSI
H30125.CSI,优化成长,CSI,中证指数有限公司,策略指数,20041231,20130703,CSI
H30126.CSI,优化价值,CSI,中证指数有限公司,策略指数,20041231,20130703,CSI
H30127.CSI,优化高贝,CSI,中证指数有限公司,策略指数,20041231,20130703,CSI
H30128.CSI,优化低贝,CSI,中证指数有限公司,策略指数,20041231,20130703,CSI
H30129.CSI,优化高波,CSI,中证指数有限公司,策略指数,20041231,20130703,CSI
H30130.CSI,优化低波,CSI,中证指数有限公司,策略指数,20041231,20130703,CSI
H30131.CSI,中国消费,CSI,中证指数有限公司,主题指数,20070629,20130605,CSI
H30132.CSI,中国消费USD,CSI,中证指数有限公司,主题指数,20070629,20130605,CSI
H30133.CSI,金砖DR,CSI,中证指数有限公司,规模指数,20051230,20130712,CSI
H30134.CSI,金砖DRU,CSI,中证指数有限公司,规模指数,20051230,20130712,CSI
H30135.CSI,金砖DR(HK),CSI,中证指数有限公司,规模指数,20051230,20130712,CSI
H30136.CSI,金砖DR(HK)U,CSI,中证指数有限公司,规模指数,20051230,20130712,CSI
H30137.CSI,中证城镇,CSI,中证指数有限公司、上海证券交易所,主题指数,20120629,20130826,CSI
H30138.CSI,智慧城镇,CSI,中证指数有限公司、上海证券交易所,主题指数,20120629,20130826,CSI
H30139.CSI,绿色城镇,CSI,中证指数有限公司、上海证券交易所,主题指数,20120629,20130826,CSI
H30140.CSI,城镇交通,CSI,中证指数有限公司、上海证券交易所,主题指数,20120629,20130826,CSI
H30141.CSI,智能交通,CSI,中证指数有限公司、上海证券交易所,主题指数,20120629,20130826,CSI
H30142.CSI,城镇消费,CSI,中证指数有限公司、上海证券交易所,主题指数,20120629,20130826,CSI
H30143.CSI,新基建,CSI,中证指数有限公司、上海证券交易所,主题指数,20141231,20130826,CSI
H30164.CSI,汽车汽配,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30166.CSI,机械制造,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30169.CSI,资本品,CSI,中证指数有限公司,主题指数,20041231,20130715,CSI
H30170.CSI,商业指数,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30171.CSI,运输指数,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30172.CSI,耐用服装,CSI,中证指数有限公司,主题指数,20041231,20130715,CSI
H30173.CSI,消费者,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30174.CSI,媒体指数,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30175.CSI,零售指数,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30176.CSI,食药零售,CSI,中证指数有限公司,主题指数,20041231,20130715,CSI
H30177.CSI,全指食品,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30178.CSI,医疗保健,CSI,中证指数有限公司,主题指数,20041231,20130715,CSI
H30179.CSI,制药生物,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30181.CSI,综合金融,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30182.CSI,计算机,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30183.CSI,电子,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30184.CSI,半导体,CSI,中证指数有限公司,主题指数,20041231,20130715,CSI
